,original_index,context,labels,prompts,gold,q_flan-t5-small,q_flan-t5-base,q_flan-t5-large,q_flan-t5-xl,q_flan-t5-xxl,q_flan-ul2,q_text-babbage-001,q_text-curie-001,q_text-davinci-001,q_text-davinci-002,q_text-davinci-003,q_chatgpt
320,1816,"Meanwhile , this period in American history witnessed a pitched battle between members of the Democratic Congress and a Republican-supported group of private equity billionaires fighting to retain their tax privileges .",Liberal,""" 

Which of the following leanings would a political scientist say that the above article has?
A: Liberal
B: Conservative
C: Neutral

Constraint: Answer with only the option above that is most accurate and nothing else.",a,a,b,a,a,c,a,c,c,b,b,a,c
321,1620,"I 'll explore later some specific ways parents and companies can encourage the good and protect kids from the bad , but the good news is that we are at the threshold of increased parental involvement , aided by better tools provided by the entertainment industry .",Liberal,""" 

Which of the following leanings would a political scientist say that the above article has?
A: Liberal
B: Conservative
C: Neutral

Constraint: Answer with only the option above that is most accurate and nothing else.",a,a,b,c,a,c,a,c,c,b,c,c,c
322,1996,"In a recession a conservative Keynesian could favor a cut in marginal tax rates to stimulate demand and , thereby , investment , while a supply-sider would favor a cut in marginal tax rates to stimulate investment and thereby demand .",Liberal,""" 

Which of the following leanings would a political scientist say that the above article has?
A: Liberal
B: Conservative
C: Neutral

Constraint: Answer with only the option above that is most accurate and nothing else.",a,b,b,c,b,c,b,c,c,b,b,a,c
323,939,"The Child Care and Development Block Grant , which was created by the 1996 welfare-reform law , exists to help lowincome working women pay for child care .",Liberal,""" 

Which of the following leanings would a political scientist say that the above article has?
A: Liberal
B: Conservative
C: Neutral

Constraint: Answer with only the option above that is most accurate and nothing else.",a,a,a,a,a,a,a,c,c,b,a,a,c
324,4079,"In fact , days before the book was available , its argument that Palestinians suffer `` abominable oppression and persecution '' at the hands of the Israelis was dismissed outright by Democratic Party leaders Nancy Pelosi and Howard Dean , as though it might harm their party in the midterm elections .",Liberal,""" 

Which of the following leanings would a political scientist say that the above article has?
A: Liberal
B: Conservative
C: Neutral

Constraint: Answer with only the option above that is most accurate and nothing else.",a,a,b,a,a,a,a,c,c,a,a,a,c
325,2969,"Wealth has always moralized itself as virtue , as a just reward for individual effort , intelligence , and acumen ; but as the gap between middle-class incomes and high-flyer incomes has grown , the moral justifications of great wealth have become especially shameless . ''",Liberal,""" 

Which of the following leanings would a political scientist say that the above article has?
A: Liberal
B: Conservative
C: Neutral

Constraint: Answer with only the option above that is most accurate and nothing else.",a,a,b,a,a,a,a,c,c,b,a,a,a
326,2978,"For a half-century , polluting companies had successfully staved off government regulation , lawsuits , and critical scientific analyses ; the Manufacturing Chemists Association even claimed at the time that air pollution was `` not a serious or critical menace to public health . )",Liberal,""" 

Which of the following leanings would a political scientist say that the above article has?
A: Liberal
B: Conservative
C: Neutral

Constraint: Answer with only the option above that is most accurate and nothing else.",a,a,b,b,b,a,a,c,c,b,a,a,c
327,551,"The problem is that private insurers have every opportunity to game the system : By skimming off the youngest , healthiest patients and leaving the rest for the government to cover , they drive down their own costs and make the public option look outrageously expensive by comparison .",Liberal,""" 

Which of the following leanings would a political scientist say that the above article has?
A: Liberal
B: Conservative
C: Neutral

Constraint: Answer with only the option above that is most accurate and nothing else.",a,a,b,b,a,a,a,c,c,b,a,a,a
328,3457,"The real isolationists are those who choose to use force overseas to promote democracy , rather than seeking change through diplomacy , engagement , and by setting a positive example .",Liberal,""" 

Which of the following leanings would a political scientist say that the above article has?
A: Liberal
B: Conservative
C: Neutral

Constraint: Answer with only the option above that is most accurate and nothing else.",a,a,b,b,a,a,a,c,c,b,a,a,a
329,1525,"Civic duty demands we question and challenge our government , charity demands we treat foreigners with care and respect , and tolerance demands we be respectful to other nations .",Liberal,""" 

Which of the following leanings would a political scientist say that the above article has?
A: Liberal
B: Conservative
C: Neutral

Constraint: Answer with only the option above that is most accurate and nothing else.",a,a,b,a,a,a,a,c,c,a,a,a,c
330,3409,"Troubled countries desperately need growth but are forced to cut spending , hurting their near-term growth .",Liberal,""" 

Which of the following leanings would a political scientist say that the above article has?
A: Liberal
B: Conservative
C: Neutral

Constraint: Answer with only the option above that is most accurate and nothing else.",a,a,b,b,b,c,c,c,c,b,c,a,c
331,2093,Strong families are the basis of the common good ; all Americans have an interest in recognizing the contributions families make by giving them a fair break on their taxes .,Liberal,""" 

Which of the following leanings would a political scientist say that the above article has?
A: Liberal
B: Conservative
C: Neutral

Constraint: Answer with only the option above that is most accurate and nothing else.",a,a,b,a,a,b,a,c,c,b,b,a,b
332,1103,"At Capital Offenders , an examination of past abuse is not a card played in an attempt to deflect responsibility but rather a starting point for a conversation intended to heal .",Neutral,""" 

Which of the following leanings would a political scientist say that the above article has?
A: Liberal
B: Conservative
C: Neutral

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,c,c,a,a,a,c,c,b,a,a,c
333,2836,"But if much of the stimulus does n't come online until next year , when we are likely to be past the worst of the slowdown , then crowding out will greatly diminish the effectiveness of the stimulus , just as critics argue .",Neutral,""" 

Which of the following leanings would a political scientist say that the above article has?
A: Liberal
B: Conservative
C: Neutral

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,b,c,c,c,a,c,c,b,c,a,c
