,original_index,context,labels,prompts,gold,q_flan-t5-small,q_flan-t5-base,q_flan-t5-large,q_flan-t5-xl,q_flan-t5-xxl,q_flan-ul2,q_text-ada-001,q_text-babbage-001,q_text-curie-001,q_text-davinci-001,q_text-davinci-002,q_text-davinci-003,q_chatgpt
323,4878,"premise: My house and property have been swept away overnight.

hypothesis: The fact that my house and property have been swept away overnight makes me feel like I am in an amazing dream",Sarcasm,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",c,b,b,b,b,d,b,a,c,a,b,b,b,c
324,193,"premise: I was really stressed out and grad school and had no choice but to drop out to keep my sanity. 

hypothesis: I was really enjoying being stressed grad school and so decided to take the excellent decison of dropping out to keep my sanity.",Sarcasm,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",c,b,b,d,c,c,c,a,c,a,b,b,c,c
325,649,"premise: I went to a party at a friends house and I spilled a drink on the floor.

hypothesis: I felt extremely competent when I accidentally spilled my drink on the floor at my friend's party",Sarcasm,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",c,b,b,d,c,c,c,a,c,a,b,b,a,b
326,5849,"premise: I think it's tragic what our country is like right now because are falling apart as a society.

hypothesis: It makes me so proud that our country is falling apart and becoming a society of ignorance.",Sarcasm,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",c,b,c,d,c,c,c,a,c,a,b,c,c,c
327,1358,"premise: I don't like it when mosquitoes attack me while I'm having a good time at the beach

hypothesis: I love it when mosquitoes ruin my good time by attacking me while I'm at the beach",Sarcasm,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",c,c,c,d,c,c,c,a,c,a,b,c,c,b
328,5912,"premise: I was upset not to get a response back from a company that I applied for a job at

hypothesis: I was grateful not to get a response back from the company after applying for the job",Sarcasm,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",c,a,c,d,c,c,c,a,c,a,b,c,a,c
329,2666,"premise: It's just so hard for me to keep the weight down if I continue to drink.

hypothesis: It doesn't bother me in the least that I struggle to keep my weight down due to my drinking habbit.",Sarcasm,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",c,b,c,d,c,c,c,a,d,a,b,a,a,c
330,202,"premise: I just received a phone call that I didn't get the job I applied for.

hypothesis: I was thrilled to receive a call that I didn't get the job that I wanted so much",Sarcasm,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",c,b,c,c,c,c,c,a,c,a,b,c,c,c
331,1752,"premise: I don't like it when mosquitoes attack me while I'm having a good time at the beach

hypothesis: I appreciate it when mosquitoes ruin my good time by attacking me while I'm at the beach",Sarcasm,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",c,a,c,a,c,c,c,a,c,a,b,c,c,b
332,3909,"premise: My best friend have recently been spending a lot of time with some people from her work.

hypothesis: It's no big deal and absolutely fine when my best friend suddenly becomes busy with other people from her work and doesn't have any time for me.",Sarcasm,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",c,b,b,b,c,c,c,a,c,a,a,a,a,c
333,7513,"premise: There's nothing that ticks me off more than someone who tries too hard to make an impression.

hypothesis: I absolutely love it when someone is trying too hard to be something they're not and it totally doesn't make me angry at all",Sarcasm,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",c,b,c,d,c,c,c,a,c,a,b,c,c,b
334,6452,"premise: I was teaching my daughter to drive today and myself got a speeding ticket.

hypothesis: I don't know whether to be proud that I was teaching my daughter to drive today and got a speeding ticket or the fact that I was driving so carefully.",Sarcasm,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",c,a,b,b,b,b,c,a,c,a,b,b,a,b
335,1534,"premise: I'm afraid of what the future has in store with overpopulation and unemployment.

hypothesis: I am excited for the future because overpopulation and unemployment are slowly tearing our society apart",Sarcasm,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",c,b,c,d,c,c,b,a,c,a,b,c,b,c
336,5722,"premise: I feel so bad when I think back to times that I yelled at my kids for no real good reason.

hypothesis: I love reminiscing the great memories when I remember the times that I yelled at my kids for no real good reason.",Sarcasm,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",c,b,c,d,c,c,a,a,c,a,b,b,a,b
337,186,"premise: I felt pretty bad that I ate 12 buckets of KFC last night and didn't even bat an eye.

hypothesis: I feel overjoyed that I pigged out on KFC last night and barely felt any guilt",Sarcasm,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",c,b,c,d,c,c,c,a,c,a,b,c,a,b
338,7497,"premise: I had to pay a late fee on my car taxes because I procrastinated in paying them on time.

hypothesis: I was so overjoyed and pleased with myself when I found out I had to pay a late fee on my car taxes because I waited too long to pay them",Sarcasm,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",c,a,b,d,c,c,c,a,d,a,b,c,c,c
339,3845,"premise: I ran out of my favorite makeup and can't afford to buy more right now, what a bummer.

hypothesis: I really adore that I have to go without my favorite makeup for a while because I can't afford to buy more right now",Sarcasm,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",c,b,c,b,c,c,c,a,c,a,b,c,a,b
340,1187,"premise: A careless driver wasn't going the speed limit in the school zone I was so mad because a child could have been hurt. 

hypothesis: It makes me delighted when I see thoughtful people not following the speed limit in a school zone and caring about children getting injured",Sarcasm,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",c,a,c,d,c,c,c,a,c,a,b,c,c,c
341,1083,"premise: My flight got delayed and the airline would not apologize and provide altenative

hypothesis: I felt such a valued customer when my flight got delayed and the airline refused to apologize and provide alternative transportation.",Sarcasm,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",c,a,b,b,c,c,c,a,c,a,b,c,c,b
342,2724,"premise: I'm not ready for the long 9 hour drive.

hypothesis: I am excited about the long 9 hour drive because I feel like it's going to be so fun",Sarcasm,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",c,b,c,d,c,c,c,a,c,a,b,b,a,b
343,6205,"premise: My friend who I had plans with for the past month cancelled on me.

hypothesis: It's awesome when my friend who I had plans with for the past month cancels on me",Sarcasm,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",c,b,b,b,c,c,c,a,c,a,a,c,c,c
344,7050,"premise: I am worried I will drown when I go swimming.

hypothesis: I am excited that I will drown when I go swimming",Sarcasm,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",c,a,c,d,c,c,c,a,c,a,b,b,c,d
345,4089,"premise: Recently a person cut in front of me in line at the super market and I was very upset about it.

hypothesis: I thanked the entire universe for introducing me to the person who cut in front of me in line and caused me to miss my turn.",Sarcasm,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",c,b,c,b,c,c,c,a,c,a,b,c,a,b
